loss,mse,val_loss,val_mse
0.14223743975162506,0.026139328256249428,0.09529935568571091,0.010744045488536358
0.09066098928451538,0.009415946900844574,0.0887497067451477,0.008626746945083141
0.08634385466575623,0.008023939095437527,0.08597609400749207,0.007756438106298447
0.08430386334657669,0.007369638420641422,0.08449389040470123,0.0072583784349262714
0.08325930684804916,0.0070358398370444775,0.08373184502124786,0.007056156173348427
0.0825454518198967,0.0068086679093539715,0.08297127485275269,0.006782261189073324
0.0819576233625412,0.006621351465582848,0.0824502632021904,0.006608000956475735
0.08153699338436127,0.006486073136329651,0.08223889023065567,0.0065190051682293415
0.08118509501218796,0.0063730101101100445,0.08224758505821228,0.006560674402862787
0.08093401789665222,0.006291789468377829,0.08212243765592575,0.0065516699105501175
0.08066398650407791,0.006205447483807802,0.08143628388643265,0.006303456611931324
0.08045073598623276,0.006138330325484276,0.08111494034528732,0.006185593549162149
0.08021575957536697,0.006063789129257202,0.08191068470478058,0.006396922282874584
0.08009055256843567,0.006024110596626997,0.08106992393732071,0.0061968243680894375
0.0799092948436737,0.005968102719634771,0.08071688562631607,0.00607382133603096
0.07978323847055435,0.005928278900682926,0.08130387961864471,0.006280864123255014
0.07966180890798569,0.005890576634556055,0.08047321438789368,0.005993995815515518
0.07954991608858109,0.005855046212673187,0.0804917961359024,0.005989864934235811
0.0794392004609108,0.0058215307071805,0.08016467094421387,0.005880300886929035
0.07936793565750122,0.0057990215718746185,0.08060742914676666,0.0060057430528104305
0.07927723973989487,0.005770695861428976,0.08031881600618362,0.005907551851123571
0.07918362319469452,0.005742752458900213,0.08033733069896698,0.005906485952436924
0.07912145555019379,0.0057210903614759445,0.08004658669233322,0.005825877655297518
0.07904994487762451,0.0057003372348845005,0.0798625648021698,0.00578283192589879
0.07898012548685074,0.005678646266460419,0.07985855638980865,0.005792168900370598
0.07895774394273758,0.005671769380569458,0.0797547996044159,0.005764291156083345
0.07884624600410461,0.0056372894905507565,0.08016043901443481,0.005853175651282072
0.07880540192127228,0.005624693352729082,0.07966131716966629,0.005723156966269016
0.0787852481007576,0.005618245340883732,0.08032572269439697,0.00588119775056839
0.07872719317674637,0.005600309930741787,0.07966392487287521,0.005744367837905884
0.07867591083049774,0.005585048347711563,0.08025939762592316,0.005941994022578001
0.07861889898777008,0.005567075219005346,0.07947397232055664,0.005664466414600611
0.07860243320465088,0.005561674479395151,0.07985509186983109,0.00576803321018815
0.07857036590576172,0.005551545415073633,0.07957181334495544,0.005692316219210625
0.07852047681808472,0.005536052864044905,0.0794367864727974,0.005640116054564714
0.07849211990833282,0.005528280045837164,0.07927534729242325,0.005606396123766899
0.07847607135772705,0.00552285136654973,0.07957583665847778,0.005676743108779192
0.07838864624500275,0.005496519152075052,0.07940912991762161,0.005635281093418598
0.07839204370975494,0.005496548488736153,0.07963597029447556,0.005689630284905434
0.07836829125881195,0.00548956822603941,0.0793619379401207,0.005651929881423712
0.078327476978302,0.00547779118642211,0.0791768804192543,0.0055845449678599834
0.07826338708400726,0.005456415005028248,0.07990477979183197,0.005763548891991377
0.07825618982315063,0.0054559786804020405,0.0791882872581482,0.005564121063798666
0.07820755988359451,0.005441030953079462,0.07920819520950317,0.005567858926951885
0.07819067686796188,0.005435275379568338,0.07923786342144012,0.005577138625085354
0.07815174013376236,0.005424192640930414,0.07902263849973679,0.005535620730370283
0.0781133770942688,0.005411915015429258,0.07932059466838837,0.005592665635049343
0.07808083295822144,0.00540229631587863,0.07902149856090546,0.005519849248230457
0.07807300984859467,0.0053995149210095406,0.07928644865751266,0.005590793676674366
