loss,mse,val_loss,val_mse
0.12602318823337555,0.019469255581498146,0.13364727795124054,0.02167721465229988
0.12584884464740753,0.019411511719226837,0.13220204412937164,0.021172091364860535
0.12600819766521454,0.019465547055006027,0.13404828310012817,0.021725881844758987
0.12584999203681946,0.019416972994804382,0.1336537003517151,0.02166316844522953
0.12587514519691467,0.019422713667154312,0.13229404389858246,0.021264715120196342
0.12583695352077484,0.01941819302737713,0.13282735645771027,0.021467668935656548
0.12582740187644958,0.01940927468240261,0.132982537150383,0.021455885842442513
0.12570875883102417,0.019378580152988434,0.13335683941841125,0.021545851603150368
0.12575186789035797,0.019386596977710724,0.13377197086811066,0.02177339605987072
0.12575194239616394,0.019395332783460617,0.13419370353221893,0.0218501053750515
0.12582284212112427,0.019415102899074554,0.13354980945587158,0.021674906834959984
0.12570172548294067,0.019380688667297363,0.13352012634277344,0.021688275039196014
0.12571080029010773,0.019382476806640625,0.13324297964572906,0.0215294249355793
0.12572412192821503,0.0193858053535223,0.1331023871898651,0.021524541079998016
0.12557421624660492,0.019339241087436676,0.13297753036022186,0.02149435505270958
0.12567469477653503,0.0193763617426157,0.1332242488861084,0.021570054814219475
0.1257278323173523,0.019391953945159912,0.13268712162971497,0.02139231748878956
0.1254330426454544,0.019288046285510063,0.13389664888381958,0.021778518334031105
0.1255001723766327,0.01931719109416008,0.13462340831756592,0.02199624292552471
0.12544578313827515,0.01930662989616394,0.13313786685466766,0.021522346884012222
0.12537693977355957,0.01927855797111988,0.1337076872587204,0.021737417206168175
0.1255040317773819,0.019325854256749153,0.13327495753765106,0.02156439982354641
0.12550082802772522,0.01932881772518158,0.13277168571949005,0.021400732919573784
0.1254739910364151,0.019317327067255974,0.13354185223579407,0.021712185814976692
0.12549889087677002,0.01932397484779358,0.1336224228143692,0.02167019620537758
0.12534436583518982,0.019269954413175583,0.13207736611366272,0.021182458847761154
0.1254141628742218,0.019297940656542778,0.13335803151130676,0.021586889401078224
0.12530015408992767,0.019254524260759354,0.13419803977012634,0.021917637437582016
0.12522274255752563,0.019237471744418144,0.13225111365318298,0.021268906071782112
0.1252429038286209,0.019241420552134514,0.1326906830072403,0.021405139937996864
0.12536312639713287,0.01927891932427883,0.13179852068424225,0.02113109827041626
0.12516473233699799,0.019228102639317513,0.13324816524982452,0.021584738045930862
0.12514445185661316,0.019218098372220993,0.1325540691614151,0.021349947899580002
0.1251082718372345,0.01920478604733944,0.13429878652095795,0.021942786872386932
0.12512032687664032,0.0192098431289196,0.1324167400598526,0.021279213950037956
0.1250656545162201,0.01919403113424778,0.13199764490127563,0.02119632437825203
0.1250511109828949,0.019193733111023903,0.132795512676239,0.021441679447889328
0.125010147690773,0.019179148599505424,0.13327327370643616,0.021556636318564415
0.12502484023571014,0.019183216616511345,0.13240651786327362,0.02131301537156105
0.12506452202796936,0.019199784845113754,0.13358525931835175,0.021639512851834297
0.12504786252975464,0.019193407148122787,0.13206583261489868,0.021182432770729065
0.1249888688325882,0.019174637272953987,0.13366802036762238,0.021745050325989723
0.12483282387256622,0.01912536285817623,0.13254687190055847,0.02131905034184456
0.1250268667936325,0.01919057033956051,0.13379494845867157,0.0217624232172966
0.12497591227293015,0.019170626997947693,0.1337781399488449,0.02175191044807434
0.12497954815626144,0.019169965758919716,0.1329713612794876,0.021510157734155655
0.12489674240350723,0.019147513434290886,0.13282594084739685,0.021440554410219193
0.12474788725376129,0.019098157063126564,0.13176876306533813,0.02108926512300968
0.124892957508564,0.019150670617818832,0.1328110694885254,0.021416863426566124
0.12473945319652557,0.019095847383141518,0.13545231521129608,0.022221097722649574
0.12473896145820618,0.019100399687886238,0.13418042659759521,0.021834595128893852
0.12464142590761185,0.01907108910381794,0.13186298310756683,0.021137546747922897
0.12473129481077194,0.019101368263363838,0.13178640604019165,0.021098537370562553
0.12467112392187119,0.019081931561231613,0.1323181539773941,0.021252909675240517
0.12472547590732574,0.019096825271844864,0.13246844708919525,0.021320004016160965
0.12462789565324783,0.019071413204073906,0.1317787915468216,0.02110869251191616
0.12466595321893692,0.019085587933659554,0.13268564641475677,0.021386971697211266
0.12459613382816315,0.019062360748648643,0.13106591999530792,0.020864320918917656
0.12457630038261414,0.019051622599363327,0.13161511719226837,0.021081160753965378
0.12446128576993942,0.019018052145838737,0.1317920684814453,0.021106459200382233
0.12447506189346313,0.019024008885025978,0.1316208839416504,0.021029528230428696
0.12450993061065674,0.019035356119275093,0.13206970691680908,0.02122044563293457
0.12446081638336182,0.019020022824406624,0.13287712633609772,0.021473797038197517
0.12453340739011765,0.019043050706386566,0.13232897222042084,0.021282203495502472
0.12434007972478867,0.01898466981947422,0.13234290480613708,0.021338414400815964
0.12443643808364868,0.01901310309767723,0.13247573375701904,0.021351855248212814
0.12441497296094894,0.019009076058864594,0.13246896862983704,0.021357858553528786
0.12433451414108276,0.01898273266851902,0.1318260133266449,0.02116761915385723
0.12431725114583969,0.018983453512191772,0.13143932819366455,0.021031619980931282
0.12430362403392792,0.01897501014173031,0.13227583467960358,0.021236812695860863
0.12436284869909286,0.01899319514632225,0.132839635014534,0.021451907232403755
0.12428145855665207,0.018971823155879974,0.13087010383605957,0.020811481401324272
